,link,text,user,date,likes,quotes,retweets,comments
20,https://twitter.com/INCIndia/status/1775488151592542211#m,à¤¦à¥‡à¤¶ à¤®à¥‡à¤‚ à¤†à¤°à¥à¤¥à¤¿à¤• à¤¸à¥à¤§à¤¾à¤°à¥‹à¤‚ à¤•à¥‡ à¤¨à¤¾à¤¯à¤• - à¤¡à¥‰. à¤®à¤¨à¤®à¥‹à¤¹à¤¨ à¤¸à¤¿à¤‚à¤¹ à¤œà¥€,Congress,"Apr 3, 2024 Â· 11:38 AM UTC",4684,22,1533,104
21,https://twitter.com/INCIndia/status/1775480939444838409#m,à¤®à¥‹à¤¹à¤¬à¥à¤¬à¤¤ à¤•à¤¾ à¤œà¤¨à¤¸à¥ˆà¤²à¤¾à¤¬  â™¥ï¸,Congress,"Apr 3, 2024 Â· 11:10 AM UTC",12949,28,2303,409
22,https://twitter.com/INCIndia/status/1775479327238332560#m,à¤¡à¥‰. à¤®à¤¨à¤®à¥‹à¤¹à¤¨ à¤¸à¤¿à¤‚à¤¹ - 117 à¤ªà¥à¤°à¥‡à¤¸ à¤•à¥‰à¤¨à¥à¤«à¥à¤°à¥‡à¤‚à¤¸  à¤¨à¤°à¥‡à¤‚à¤¦à¥à¤° à¤®à¥‹à¤¦à¥€ - 0 à¤ªà¥à¤°à¥‡à¤¸ à¤•à¥‰à¤¨à¥à¤«à¥à¤°à¥‡à¤‚à¤¸,Congress,"Apr 3, 2024 Â· 11:03 AM UTC",16938,234,4316,2331
23,https://twitter.com/INCIndia/status/1775465218631504086#m,à¤œà¤¨à¤¨à¤¾à¤¯à¤• âœŠ,Congress,"Apr 3, 2024 Â· 10:07 AM UTC",4936,15,1028,239
24,https://twitter.com/INCIndia/status/1775458504242847841#m,"Shri @RahulGandhi, accompanied by @priyankagandhi ji, leads the 'Ghar Ghar Guarantee Abhiyan' in Maravayal Colony in Kalpetta.   ðŸ“Â Wayanad, Kerala  #GharGharGuarantee",Congress,"Apr 3, 2024 Â· 9:41 AM UTC",2530,12,669,65
25,https://twitter.com/INCIndia/status/1775456904979808723#m,"à¤¯à¥‡ à¤²à¤¡à¤¼à¤¾à¤ˆ à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤”à¤° à¤¸à¤‚à¤µà¤¿à¤§à¤¾à¤¨ à¤•à¥‹ à¤¬à¤šà¤¾à¤¨à¥‡ à¤•à¥€ à¤²à¤¡à¤¼à¤¾à¤ˆ à¤¹à¥ˆà¥¤   à¤à¤• à¤¤à¤°à¤«, à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤”à¤° INDIA à¤—à¤ à¤¬à¤‚à¤§à¤¨ à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤”à¤° à¤¸à¤‚à¤µà¤¿à¤§à¤¾à¤¨ à¤•à¥‡ à¤²à¤¿à¤ à¤²à¤¡à¤¼ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤   à¤¦à¥‚à¤¸à¤°à¥€ à¤¤à¤°à¤«, PM à¤®à¥‹à¤¦à¥€, à¤…à¤®à¤¿à¤¤ à¤¶à¤¾à¤¹ à¤”à¤° BJP à¤•à¥‡ à¤²à¥‹à¤— à¤¸à¤‚à¤µà¤¿à¤§à¤¾à¤¨ à¤”à¤° à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤•à¥‹ à¤–à¤¤à¥à¤® à¤•à¤°à¤¨à¥‡ à¤®à¥‡à¤‚ à¤²à¤—à¥‡ à¤¹à¥ˆà¤‚à¥¤  : à¤µà¤¾à¤¯à¤¨à¤¾à¤¡ à¤¸à¥‡ à¤¨à¤¾à¤®à¤¾à¤‚à¤•à¤¨ à¤•à¤°à¤¨à¥‡ à¤•à¥‡ à¤¬à¤¾à¤¦ @RahulGandhi à¤œà¥€",Congress,"Apr 3, 2024 Â· 9:34 AM UTC",6159,22,1906,106
26,https://twitter.com/RahulGandhi/status/1775452175193493994#m,"Wayanad is my home, and the people of Wayanad are my family. From them, I have learned a great deal over the last five years and received an abundance of love and affection. It is with great pride and humility that I file my nomination for Lok Sabha 2024 once again from this beautiful land.  This election is a fight for the soul of India; it is a fight to preserve our democracy from the forces of hatred, corruption, and injustice that seek to suppress the voice of Bharat Mata.  I, along with every member of INDIA, will not rest until this battle is won. We will bring together every citizen from Kanyakumari to Kashmir and from Manipur to Mumbai to strengthen our Union of States.  Judega Bharat Jeetega INDIAðŸ‡®ðŸ‡³",Rahul Gandhi,"Apr 3, 2024 Â· 9:15 AM UTC",49843,641,11612,3078
27,https://twitter.com/INCIndia/status/1775447540793512047#m,"à¤œà¤¨à¤¨à¤¾à¤¯à¤• @RahulGandhi à¤œà¥€ à¤¨à¥‡ à¤µà¤¾à¤¯à¤¨à¤¾à¤¡, à¤•à¥‡à¤°à¤² à¤¸à¥‡ à¤…à¤ªà¤¨à¤¾ à¤²à¥‹à¤•à¤¸à¤­à¤¾ à¤¨à¤¾à¤®à¤¾à¤‚à¤•à¤¨ à¤­à¤°à¤¾à¥¤  à¤œà¤¯ à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° ðŸ‡®ðŸ‡³",Congress,"Apr 3, 2024 Â· 8:57 AM UTC",21212,77,4130,328
28,https://twitter.com/INCIndia/status/1775445732964684153#m,"à¤†à¤œ à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤…à¤§à¥à¤¯à¤•à¥à¤· à¤¶à¥à¤°à¥€ @kharge à¤¨à¥‡ à¤¨à¥‰à¤°à¥à¤¥ à¤ˆà¤¸à¥à¤Ÿ à¤¦à¤¿à¤²à¥à¤²à¥€ à¤¸à¥‡ 'à¤˜à¤°-à¤˜à¤° à¤—à¤¾à¤°à¤‚à¤Ÿà¥€ à¤…à¤­à¤¿à¤¯à¤¾à¤¨' à¤²à¥‰à¤¨à¥à¤š à¤•à¤¿à¤¯à¤¾à¥¤  à¤¹à¤®à¤¨à¥‡ à¤¯à¥à¤µà¤¾à¤“à¤‚, à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚, à¤¶à¥à¤°à¤®à¤¿à¤•à¥‹à¤‚ à¤”à¤° à¤®à¤¹à¤¿à¤²à¤¾à¤“à¤‚ à¤•à¥‡ à¤²à¤¿à¤ à¤¨à¥à¤¯à¤¾à¤¯ à¤•à¥€ à¤—à¤¾à¤°à¤‚à¤Ÿà¥€ à¤¦à¥€ à¤¹à¥ˆà¥¤  à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤•à¥€ à¤¯à¥‡ à¤—à¤¾à¤°à¤‚à¤Ÿà¥€ à¤¦à¥‡à¤¶ à¤¸à¥‡ à¤…à¤¨à¥à¤¯à¤¾à¤¯ à¤®à¤¿à¤Ÿà¤¾à¤•à¤° à¤¨à¥à¤¯à¤¾à¤¯ à¤•à¥€ à¤¸à¥à¤¥à¤¾à¤ªà¤¨à¤¾ à¤•à¤°à¥‡à¤—à¥€à¥¤   #GharGharGuarantee",Congress,"Apr 3, 2024 Â· 8:50 AM UTC",2165,7,705,67
29,https://twitter.com/INCIndia/status/1775444057382105365#m,à¤®à¥‹à¤¦à¥€ à¤¸à¤°à¤•à¤¾à¤° à¤°à¤¾à¤œà¤¨à¥€à¤¤à¤¿à¤• à¤¦à¤²à¥‹à¤‚ à¤•à¥‹ à¤¡à¤°à¤¾ à¤°à¤¹à¥€ à¤¹à¥ˆà¥¤  à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤•à¥‡ à¤–à¤¾à¤¤à¥‡ à¤¸à¥‡ 135 à¤•à¤°à¥‹à¤¡à¤¼ à¤°à¥à¤ªà¤¯à¥‡ à¤¨à¤¿à¤•à¤¾à¤² à¤²à¤¿à¤ à¤—à¤à¥¤ à¤•à¥à¤¯à¤¾ à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤®à¥‡à¤‚ à¤‡à¤¸ à¤¤à¤°à¤¹ à¤¸à¥‡ à¤šà¥à¤¨à¤¾à¤µ à¤¹à¥‹à¤¤à¤¾ à¤¹à¥ˆ?  à¤•à¥à¤¯à¤¾ à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤®à¥‡à¤‚ à¤¸à¤¬à¤•à¥‹ à¤¸à¤®à¤¾à¤¨ à¤¸à¥à¤¤à¤° à¤ªà¤° à¤²à¤¡à¤¼à¤¨à¥‡ à¤•à¤¾ à¤…à¤§à¤¿à¤•à¤¾à¤° à¤¨à¤¹à¥€à¤‚ à¤¹à¥ˆ?   : à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤…à¤§à¥à¤¯à¤•à¥à¤· à¤¶à¥à¤°à¥€ @kharge #GharGharGuarantee,Congress,"Apr 3, 2024 Â· 8:43 AM UTC",1739,5,623,64
